	30-41	34-43	36-43	40-41	dt
3280	0.07728337236533922	1.69080234833659	0.07395498392282777	1.4912515666765105e-15	23.01.2016 19:00:19
3281	0.07728337236533922	1.69080234833659	0.07051282051281975	-0.0028490028490019263	23.01.2016 19:10:19
3282	0.07476635514018738	1.69080234833659	0.06709265175718883	-0.0028490028490019263	23.01.2016 19:20:19
3283	0.06791569086651081	1.69080234833659	0.05769230769230923	-0.011428571428572207	23.01.2016 19:30:19
3284	0.06542056074766334	1.69080234833659	0.048231511254018956	-0.0199430199430195	23.01.2016 19:40:19
3285	0.05827505827505774	1.69080234833659	0.0415335463258786	-0.028571428571428237	23.01.2016 19:50:19
3286	0.05386416861826686	1.69080234833659	0.03846153846153785	-0.03133903133903155	23.01.2016 20:00:19
3287	0.044289044289044704	1.69080234833659	0.03184713375795987	-0.03977272727272641	23.01.2016 20:10:19
3288	0.03738317757009494	1.69080234833659	0.019230769230768052	-0.04843304843304774	23.01.2016 20:20:19
3289	0.03271028037383222	1.69080234833659	0.019230769230768052	-0.05714285714285812	23.01.2016 20:30:19
3290	0.030444964871194483	1.69080234833659	0.015974440894566868	-0.05714285714285677	23.01.2016 20:40:19
3291	0.023364485981308247	1.69080234833659	0.009646302250804008	-0.05982905982906	23.01.2016 20:50:19
3292	0.01395348837209337	1.69080234833659	-7.273384174146855e-17	-0.06818181818181869	23.01.2016 21:00:19
3293	0.009433962264151632	1.69080234833659	-0.009646302250804113	-0.07736389684813808	23.01.2016 21:10:19
3294	0.018779342723003623	1.69080234833659	-0.006410256410256018	-0.07122507122507214	23.01.2016 21:20:19
3295	0.014084507042252708	1.69080234833659	-0.006410256410256018	-0.07954545454545284	23.01.2016 21:30:19
3296	0.011709601873536198	1.69080234833659	-0.015974440894570202	-0.07954545454545284	23.01.2016 21:40:19
3297	0.004694835680752104	1.69080234833659	-0.015974440894570202	-0.09090909090909147	23.01.2016 21:50:19
3298	0.004694835680752104	1.69080234833659	-0.022364217252395614	-0.09348441926345714	23.01.2016 22:00:19
3299	1.1719368303132415e-15	1.69080234833659	-0.028753993610222718	-0.09604519774011322	23.01.2016 22:10:19
