	dt	34-43	36-43	40-41	30-41
0	01.01.2016 0:00:12	1.99021526418787	1.7682824901302502e-15	-0.1174785100286516	0.0660146699266509
1	01.01.2016 0:10:12	1.99021526418787	0.00977198697068433	-0.1085714285714281	0.07579462102689484
2	01.01.2016 0:20:12	1.99021526418787	0.019480519480518346	-0.10344827586206874	0.08068459657701808
3	01.01.2016 0:30:12	1.99021526418787	0.022801302931595616	-0.09770114942528742	0.08823529411764819
4	01.01.2016 0:40:12	1.99021526418787	0.029315960912052942	-0.08933717579250718	0.09090909090909258
5	01.01.2016 0:50:13	1.99021526418787	0.03921568627450758	-0.07826086956521944	0.09900990099009825
6	01.01.2016 1:00:13	1.99021526418787	0.048859934853419815	-0.06976744186046548	0.10344827586206909
7	01.01.2016 1:10:13	1.99021526418787	0.058823529411764504	-0.06086956521738997	0.10891089108910874
8	01.01.2016 1:20:14	1.99021526418787	0.06840390879478685	-0.05232558139534884	0.11604938271604955
9	01.01.2016 1:30:15	1.99021526418787	0.07189542483660058	-0.043478260869564966	0.11822660098522109
10	01.01.2016 1:40:14	1.99021526418787	0.07843137254902019	-0.03746397694524351	0.12592592592592697
11	01.01.2016 1:50:14	1.99021526418787	0.08794788273615697	-0.03188405797101479	0.12807881773399152
12	01.01.2016 2:00:14	1.99021526418787	0.09803921568627372	-0.026086956521739837	0.1386138613861381
13	01.01.2016 2:10:14	1.99021526418787	0.09803921568627372	-0.020408163265305698	0.14356435643564414
14	01.01.2016 2:20:15	1.99021526418787	0.10749185667752552	-0.011627906976743516	0.1449631449631458
15	01.01.2016 2:30:15	1.99021526418787	0.11475409836065646	-0.00291545189504431	0.15061728395061783
16	01.01.2016 2:40:15	1.99021526418787	0.11764705882352919	-1.5261346442595846e-15	0.15061728395061783
17	01.01.2016 2:50:15	1.99021526418787	0.12703583061889273	0.011695906432747809	0.15970515970515986
18	01.01.2016 3:00:15	1.99021526418787	0.13268608414239616	0.02028985507246332	0.16381418092909633
19	01.01.2016 3:10:15	1.99021526418787	0.1363636363636365	0.023255813953488514	0.16585365853658562
20	01.01.2016 3:20:15	1.99021526418787	0.1428571428571429	0.03188405797101479	0.17156862745098023
21	01.01.2016 3:30:16	1.99021526418787	0.14657980456026137	0.03188405797101479	0.1735941320293391
22	01.01.2016 3:40:16	1.99021526418787	0.1558441558441584	0.043478260869564966	0.17848410757946087
23	01.01.2016 3:50:16	1.99021526418787	0.1558441558441584	0.043478260869564966	0.18048780487804694
24	01.01.2016 4:00:16	1.99021526418787	0.159609120521174	0.0465116279069771	0.17848410757946087
25	01.01.2016 4:10:16	1.99021526418787	0.166123778501628	0.049275362318841484	0.18826405867970633
26	01.01.2016 4:20:16	1.99021526418787	0.16883116883116733	0.05813953488372048	0.18826405867970633
27	01.01.2016 4:30:17	1.99021526418787	0.17532467532467513	0.06395348837209372	0.1951219512195132
28	01.01.2016 4:40:17	1.99021526418787	0.16883116883116733	0.05780346820809357	0.1833740831295841
29	01.01.2016 4:50:17	1.99021526418787	0.16504854368932004	0.05507246376811648	0.1764705882352925
30	01.01.2016 5:00:17	1.99021526418787	0.15483870967742028	0.04624277456647429	0.16097560975609684
31	01.01.2016 5:10:17	1.99021526418787	0.15210355987055052	0.04624277456647429	0.16097560975609684
32	01.01.2016 5:20:18	1.99021526418787	0.15210355987055052	0.04322766570605157	0.158924205378973
33	01.01.2016 5:30:17	1.99021526418787	0.14657980456026276	0.04022988505747037	0.14914425427872913
34	01.01.2016 5:40:18	1.99021526418787	0.14657980456026276	0.04022988505747037	0.14914425427872913
35	01.01.2016 5:50:18	1.99021526418787	0.14657980456026276	0.03746397694524489	0.14705882352941188
36	01.01.2016 6:00:18	1.99021526418787	0.14285714285714426	0.03746397694524489	0.14146341463414677
37	01.01.2016 6:10:18	1.99021526418787	0.13915857605178064	0.03746397694524489	0.13936430317848414
38	01.01.2016 6:20:19	1.99021526418787	0.13915857605178064	0.03746397694524489	0.13658536585365802
39	01.01.2016 6:30:19	1.99021526418787	0.14379084967320424	0.03468208092485488	0.13447432762836092
40	01.01.2016 6:40:19	1.99021526418787	0.14657980456026276	0.04069767441860523	0.13936430317848414
41	01.01.2016 6:50:19	1.99021526418787	0.14657980456026276	0.04069767441860523	0.13658536585365802
42	01.01.2016 7:00:19	1.99021526418787	0.14657980456026276	0.04069767441860523	0.13447432762836092
43	01.01.2016 7:10:19	1.99021526418787	0.1363636363636365	0.03468208092485488	0.1289537712895371
44	01.01.2016 7:20:19	1.99021526418787	0.13355048859934815	0.031884057971013326	0.12469437652811814
45	01.01.2016 7:30:19	1.99021526418787	0.1344262295081965	0.031884057971013326	0.1225490196078434
46	01.01.2016 7:40:20	1.99021526418787	0.13071895424836502	0.029069767441860208	0.11707317073170788
47	01.01.2016 7:50:20	1.99021526418787	0.13071895424836502	0.026239067055394246	0.11707317073170788
48	01.01.2016 8:00:20	1.99021526418787	0.12418300653594688	0.026239067055394246	0.11002444987775094
49	01.01.2016 8:10:20	1.99021526418787	0.12131147540983465	0.023255813953488445	0.10462287104622939
50	01.01.2016 8:20:20	1.99021526418787	0.12131147540983465	0.020408163265305635	0.10243902439024413
51	01.01.2016 8:30:20	1.99021526418787	0.11764705882352919	0.017441860465116754	0.09756097560975542
52	01.01.2016 8:40:21	1.99021526418787	0.11111111111111141	0.014492753623189834	0.09268292682926799
53	01.01.2016 8:50:21	1.99021526418787	0.11111111111111141	0.008746355685131485	0.08780487804878173
54	01.01.2016 9:00:21	1.99021526418787	0.10457516339869333	0.005813953488371798	0.08292682926829285
55	01.01.2016 9:10:21	1.99021526418787	0.10163934426229655	0.0029154518950443094	0.0754257907542578
56	01.01.2016 9:20:21	1.99021526418787	0.09150326797385754	-0.005813953488373242	0.07055961070559753
57	01.01.2016 9:30:21	1.99021526418787	0.09150326797385754	-0.00874635568513293	0.06341463414634149
