	dt	34-33	44-23	40-31	50-21	46-27	36-33
0	31.01.2016 0:00:18	1.97260273972603	1.83170254403131	0.06741573033707901	0.10614525139664895	0.04834605597964422	0.08108108108108004
1	31.01.2016 0:10:18	1.97260273972603	1.83170254403131	0.06179775280898957	0.10614525139664895	0.04834605597964422	0.07883817427385745
2	31.01.2016 0:20:18	1.97260273972603	1.83170254403131	0.06179775280898957	0.10306406685236798	0.04568527918781718	0.07692307692307603
3	31.01.2016 0:30:18	1.97260273972603	1.83170254403131	0.06179775280898957	0.10055865921787689	0.0432569974554715	0.07692307692307603
4	31.01.2016 0:40:18	1.97260273972603	1.83170254403131	0.05882352941176491	0.09749303621169843	0.0432569974554715	0.0727650727650732
5	31.01.2016 0:50:19	1.97260273972603	1.83170254403131	0.059154929577465064	0.0949720670391049	0.0432569974554715	0.0727650727650732
6	31.01.2016 1:00:18	1.97260273972603	1.83170254403131	0.05322128851540525	0.09444444444444469	0.03797468354430351	0.0727650727650732
7	31.01.2016 1:10:18	1.97260273972603	1.83170254403131	0.050561797752808876	0.09192200557103038	0.03797468354430351	0.07053941908713814
8	31.01.2016 1:20:22	1.97260273972603	1.83170254403131	0.050561797752808876	0.086350974930362	0.033078880407124645	0.06889352818371576
9	31.01.2016 1:30:37	1.97260273972603	1.83170254403131	0.047619047619048456	0.08333333333333415	0.033078880407124645	0.06444906444906444
10	31.01.2016 1:40:18	1.97260273972603	1.83170254403131	0.047619047619048456	0.08333333333333415	0.030456852791878982	0.06444906444906444
11	31.01.2016 1:50:18	1.97260273972603	1.83170254403131	0.047619047619048456	0.08333333333333415	0.030456852791878982	0.06444906444906444
12	31.01.2016 2:00:18	1.97260273972603	1.83170254403131	0.047619047619048456	0.07777777777777749	0.030456852791878982	0.06444906444906444
13	31.01.2016 2:10:18	1.97260273972603	1.83170254403131	0.047619047619048456	0.07777777777777749	0.022784810126581567	0.062240663900414495
14	31.01.2016 2:20:18	1.97260273972603	1.83170254403131	0.04225352112676033	0.07520891364902427	0.022784810126581567	0.0583333333333331
15	31.01.2016 2:30:18	1.97260273972603	1.83170254403131	0.03641456582632914	0.06925207756232643	0.022784810126581567	0.060291060291059455
16	31.01.2016 2:40:18	1.97260273972603	1.83170254403131	0.03641456582632914	0.06666666666666707	0.020304568527917573	0.0583333333333331
17	31.01.2016 2:50:18	1.97260273972603	1.83170254403131	0.03641456582632914	0.06666666666666707	0.017632241813601627	0.056133056133055456
18	31.01.2016 3:00:18	1.97260273972603	1.83170254403131	0.03641456582632914	0.06666666666666707	0.015151515151514269	0.05394190871369293
19	31.01.2016 3:10:18	1.97260273972603	1.83170254403131	0.02793296089385452	0.06371191135734053	0.012658227848101132	0.05394190871369293
20	31.01.2016 3:20:18	1.97260273972603	1.83170254403131	0.02793296089385452	0.06371191135734053	0.010101010101010792	0.05197505197505255
21	31.01.2016 3:30:18	1.99021526418787	1.83170254403131	0.02793296089385452	0.05817174515235328	0.010101010101010792	0.05197505197505255
22	31.01.2016 3:40:18	1.99021526418787	1.83170254403131	0.02793296089385452	0.05524861878453004	0.010101010101010792	0.05197505197505255
23	31.01.2016 3:50:18	1.99021526418787	1.83170254403131	0.02793296089385452	0.052631578947368925	0.010101010101010792	0.04979253112033219
24	31.01.2016 4:00:18	1.99021526418787	1.83170254403131	0.02793296089385452	0.052631578947368925	0.010101010101010792	0.04979253112033219
25	31.01.2016 4:10:18	1.99021526418787	1.83170254403131	0.02506963788300899	0.047091412742381676	0.005076142131980761	0.04979253112033219
26	31.01.2016 4:20:18	1.99021526418787	1.83170254403131	0.02506963788300899	0.047091412742381676	0.005076142131980761	0.04979253112033219
27	31.01.2016 4:30:17	1.99021526418787	1.83170254403131	0.02506963788300899	0.044198895027624585	5.730545106903581e-17	0.04979253112033219
28	31.01.2016 4:40:17	2.04305283757339	1.83170254403131	0.01960784313725588	0.044198895027624585	0.0025316455696208122	0.05219206680584632
29	31.01.2016 4:50:17	2.04305283757339	1.83170254403131	0.01960784313725588	0.04132231404958648	5.730545106903581e-17	0.05000000000000027
30	31.01.2016 5:00:18	2.04305283757339	1.83170254403131	0.01960784313725588	0.03867403314917177	5.730545106903581e-17	0.05000000000000027
31	31.01.2016 5:10:17	2.04305283757339	1.83170254403131	0.01960784313725588	0.03867403314917177	5.730545106903581e-17	0.05000000000000027
32	31.01.2016 5:20:17	2.04305283757339	1.83170254403131	0.01960784313725588	0.03601108033240995	-0.0025316455696206973	0.04801670146137766
33	31.01.2016 5:30:17	2.04305283757339	1.83170254403131	0.01960784313725588	0.03314917127071906	-0.00505050505050468	0.04801670146137766
34	31.01.2016 5:40:17	2.04305283757339	1.83170254403131	0.01960784313725588	0.030303030303030568	-0.00505050505050468	0.04801670146137766
35	31.01.2016 5:50:18	2.04305283757339	1.83170254403131	0.01960784313725588	0.027624309392264925	-0.00505050505050468	0.04801670146137766
36	31.01.2016 6:00:17	2.04305283757339	1.83170254403131	0.01960784313725588	0.027624309392264925	-0.00505050505050468	0.04801670146137766
37	31.01.2016 6:10:17	2.04305283757339	1.83170254403131	0.01960784313725588	0.024793388429751304	-0.00505050505050468	0.04801670146137766
38	31.01.2016 6:20:33	2.04305283757339	1.83170254403131	0.01960784313725588	0.024793388429751304	-0.007594936708860895	0.04801670146137766
39	31.01.2016 6:30:17	2.04305283757339	1.83170254403131	0.016759776536313258	0.024793388429751304	-0.00755667506297242	0.04801670146137766
40	31.01.2016 6:40:17	2.04305283757339	1.83170254403131	0.01960784313725588	0.024793388429751304	-0.00505050505050468	0.05000000000000027
41	31.01.2016 6:50:17	2.04305283757339	1.83170254403131	0.022471910112359668	0.02506963788300899	-0.007633587786258406	0.05241090146750481
42	31.01.2016 7:00:17	2.04305283757339	1.83170254403131	0.022471910112359668	0.02222222222222235	-0.007594936708860895	0.054393305439330596
