	dt	34-33	44-23	36-33	50-21	40-31	46-27
0	01.01.2016 0:00:12	1.76125244618395	2.50097847358121	0.018036072144288057	-0.01081081081081149	-0.005464480874318032	-0.03797468354430476
1	01.01.2016 0:10:12	1.76125244618395	2.50097847358121	0.02409638554216838	-0.0054347826086966694	0.0027397260273963756	-0.0303030303030298
2	01.01.2016 0:20:12	1.76125244618395	2.50097847358121	0.03212851405622508	0.0027247956403260924	0.013698630136987596	-0.022784810126581567
3	01.01.2016 0:30:12	1.76125244618395	2.50097847358121	0.03614457831325295	0.010869565217390628	0.019178082191780414	-0.017721518987341298
4	01.01.2016 0:40:12	1.76125244618395	2.50097847358121	0.04032258064516206	0.016393442622951244	0.0247933884297513	-0.010152284263958816
5	01.01.2016 0:50:13	1.76125244618395	2.50097847358121	0.0507099391480726	0.02185792349726788	0.03047091412742412	-0.00255754475703248
6	01.01.2016 1:00:13	1.76125244618395	2.50097847358121	0.05858585858585876	0.03278688524590114	0.04419889502762314	0.0076335877862596865
7	01.01.2016 1:10:13	1.76125244618395	2.50097847358121	0.06854838709677433	0.04132231404958649	0.052341597796142274	0.015306122448978693
8	01.01.2016 1:20:14	1.76125244618395	2.50097847358121	0.07661290322580609	0.046321525885557914	0.06593406593406637	0.027848101265821903
9	01.01.2016 1:30:15	1.76125244618395	2.50097847358121	0.08249496981891226	0.054644808743170376	0.07142857142857142	0.03553299492385709
10	01.01.2016 1:40:14	1.76125244618395	2.50097847358121	0.09090909090909127	0.06301369863013817	0.07988980716253612	0.045918367346938736
11	01.01.2016 1:50:14	1.76125244618395	2.50097847358121	0.09494949494949521	0.06849315068493245	0.08539944903581388	0.051020408163264884
12	01.01.2016 2:00:14	1.76125244618395	2.50097847358121	0.10483870967741836	0.08196721311475355	0.09641873278236847	0.06598984771573609
13	01.01.2016 2:10:14	1.76125244618395	2.50097847358121	0.11111111111111127	0.08493150684931357	0.1019283746556478	0.0710659898477156
14	01.01.2016 2:20:15	1.76125244618395	2.50097847358121	0.1164658634538156	0.09289617486338805	0.10928961748633939	0.07848101265822778
15	01.01.2016 2:30:15	1.79647749510763	2.50097847358121	0.12727272727272776	0.1013698630136989	0.12154696132596668	0.08629441624365629
16	01.01.2016 2:40:15	1.79647749510763	2.50097847358121	0.13078470824949817	0.10928961748633932	0.12637362637362595	0.09137055837563561
17	01.01.2016 2:50:15	1.79647749510763	2.50097847358121	0.13939393939393913	0.11538461538461554	0.13186813186812968	0.09923664122137399
18	01.01.2016 3:00:15	1.79647749510763	2.50097847358121	0.14629258517034086	0.12261580381471297	0.13972602739725964	0.11111111111111115
19	01.01.2016 3:10:15	1.79647749510763	2.50097847358121	0.1520000000000003	0.13043478260869476	0.14754098360655712	0.11838790931989805
20	01.01.2016 3:20:15	1.79647749510763	2.50097847358121	0.15999999999999992	0.1335149863760215	0.1530054644808751	0.12405063291139234
21	01.01.2016 3:30:16	1.79647749510763	2.50097847358121	0.16064257028112539	0.1444141689373304	0.15846994535519032	0.1284634760705298
22	01.01.2016 3:40:16	1.79647749510763	2.50097847358121	0.16400000000000065	0.14363143631436243	0.16393442622950824	0.13567839195979864
23	01.01.2016 3:50:16	1.79647749510763	2.50097847358121	0.17199999999999907	0.1521739130434778	0.17166212534059988	0.1414141414141406
24	01.01.2016 4:00:16	1.79647749510763	2.50097847358121	0.17365269461077784	0.15760869565217442	0.17486338797814316	0.14357682619647327
25	01.01.2016 4:10:16	1.79647749510763	2.50097847358121	0.17764471057884157	0.15760869565217442	0.17808219178082205	0.14646464646464674
26	01.01.2016 4:20:16	1.79647749510763	2.50097847358121	0.1816367265469054	0.16847826086956616	0.18579234972677489	0.15365239294710237
27	01.01.2016 4:30:17	1.79647749510763	2.50097847358121	0.18725099601593664	0.17073170731707343	0.18801089918256067	0.15365239294710237
28	01.01.2016 4:40:17	1.79647749510763	2.50097847358121	0.17764471057884157	0.16393442622950824	0.1771117166212538	0.14141414141414219
29	01.01.2016 4:50:17	1.79647749510763	2.50097847358121	0.17529880478087645	0.15934065934065847	0.17391304347826064	0.14430379746835426
30	01.01.2016 5:00:17	1.79647749510763	2.50097847358121	0.16167664670658702	0.15934065934065847	0.16076294277929096	0.12911392405063252
