	34-33	36-33	40-31	44-23	46-27	50-21	dt
7516	2.04305283757339	0.024999999999999575	-0.005747126436781306	2.87084148727984	-0.04303797468354502	-0.06068601583113577	22.02.2016 6:28:11
7517	2.04305283757339	0.022964509394571193	-0.008595988538680722	2.87084148727984	-0.04785894206549154	-0.06068601583113577	22.02.2016 6:38:11
7518	2.04305283757339	0.018789144050104994	-0.011428571428570764	2.87084148727984	-0.050505050505051385	-0.06596306068601661	22.02.2016 6:48:11
7519	2.04305283757339	0.018789144050104994	-0.017142857142857605	2.87084148727984	-0.05289672544080621	-0.06842105263157894	22.02.2016 6:58:11
7520	2.04305283757339	0.012499999999999267	-0.017142857142857605	2.87084148727984	-0.05555555555555492	-0.06842105263157894	22.02.2016 7:08:11
7521	2.04305283757339	0.010438413361169081	-0.02285714285714299	2.87084148727984	-0.06297229219143521	-0.07368421052631553	22.02.2016 7:18:29
7522	2.04305283757339	0.006237006237006434	-0.028571428571428453	2.87084148727984	-0.06297229219143521	-0.07368421052631553	22.02.2016 7:28:11
7523	2.04305283757339	0.004166666666667489	-0.03133903133903177	2.87084148727984	-0.06598984771573602	-0.07936507936507875	22.02.2016 7:38:11
7524	2.04305283757339	-0.0020876826722330986	-0.03428571428571377	2.87084148727984	-0.06835443037974728	-0.08222811671087386	22.02.2016 7:48:11
7525	2.04305283757339	-0.0020876826722330986	-0.037249283667620293	2.87084148727984	-0.07070707070707045	-0.08753315649867326	22.02.2016 7:58:11
7526	2.04305283757339	-0.004166666666666454	-0.039999999999999064	2.87084148727984	-0.07070707070707045	-0.08465608465608361	22.02.2016 8:08:10
7527	2.04305283757339	-0.008368200836820707	-0.039999999999999064	2.87084148727984	-0.07341772151898762	-0.08753315649867326	22.02.2016 8:18:11
7528	2.04305283757339	-0.01043841336117004	-0.04571428571428591	2.87084148727984	-0.07848101265822766	-0.08994708994708875	22.02.2016 8:28:10
7529	2.04305283757339	-0.014553014553015373	-0.04843304843304774	2.87084148727984	-0.08040201005025176	-0.09234828496042145	22.02.2016 8:38:10
7530	2.04305283757339	-0.01666666666666676	-0.05142857142857133	2.87084148727984	-0.08080808080808119	-0.09283819628647152	22.02.2016 8:48:11
7531	2.04305283757339	-0.018711018711018188	-0.05142857142857133	2.87084148727984	-0.08585858585858472	-0.0952380952380951	22.02.2016 8:58:10
7532	2.04305283757339	-0.020833333333332173	-0.05714285714285812	2.87084148727984	-0.08585858585858472	-0.10052910052909998	22.02.2016 9:08:10
7533	2.04305283757339	-0.02499999999999957	-0.05982905982906	2.87084148727984	-0.08860759493670826	-0.10052910052909998	22.02.2016 9:18:11
7534	2.04305283757339	-0.02499999999999957	-0.06249999999999938	2.87084148727984	-0.08816120906800813	-0.1000000000000008	22.02.2016 9:28:11
7535	2.04305283757339	-0.027027027027025988	-0.06249999999999938	2.87084148727984	-0.09090909090908951	-0.10582010582010624	22.02.2016 9:38:11
7536	2.04305283757339	-0.02904564315352634	-0.06249999999999938	2.87084148727984	-0.09595959595959556	-0.10582010582010624	22.02.2016 9:48:11
7537	2.04305283757339	-0.033333333333333555	-0.065527065527064	2.87084148727984	-0.09595959595959556	-0.10582010582010624	22.02.2016 9:58:10
7538	2.07827788649706	-0.03131524008350712	-0.06857142857142765	2.87084148727984	-0.09823677581863986	-0.10817941952506568	22.02.2016 10:08:11
7539	2.07827788649706	-0.03131524008350712	-0.06857142857142765	2.87084148727984	-0.09823677581863986	-0.10526315789473743	22.02.2016 10:18:11
7540	2.07827788649706	-0.03131524008350712	-0.06818181818181719	2.87084148727984	-0.10050251256281457	-0.10761154855643033	22.02.2016 10:28:11
7541	2.07827788649706	-0.03131524008350712	-0.07122507122507082	2.87084148727984	-0.09595959595959556	-0.10582010582010624	22.02.2016 10:38:10
7542	2.07827788649706	-0.03131524008350712	-0.07122507122507082	2.87084148727984	-0.09595959595959556	-0.10582010582010624	22.02.2016 10:48:10
7543	2.07827788649706	-0.033333333333333555	-0.07122507122507082	2.87084148727984	-0.09823677581863986	-0.10582010582010624	22.02.2016 10:58:10
7544	2.07827788649706	-0.033333333333333555	-0.07122507122507082	2.87084148727984	-0.10050251256281457	-0.10582010582010624	22.02.2016 11:08:10
7545	2.07827788649706	-0.033333333333333555	-0.07122507122507082	2.87084148727984	-0.09595959595959556	-0.10582010582010624	22.02.2016 11:18:10
7546	2.07827788649706	-0.033333333333333555	-0.07122507122507082	2.87084148727984	-0.09873417721519004	-0.1087533156498684	22.02.2016 11:28:10
7547	2.07827788649706	-0.03549060542797452	-0.07122507122507082	2.87084148727984	-0.09873417721519004	-0.1087533156498684	22.02.2016 11:38:10
7548	2.07827788649706	-0.037656903765690385	-0.07122507122507082	2.87084148727984	-0.10379746835443156	-0.1063829787234048	22.02.2016 11:48:10
7549	2.07827788649706	-0.037656903765690385	-0.07122507122507082	2.87084148727984	-0.09873417721519004	-0.10582010582010624	22.02.2016 11:58:10
7550	2.07827788649706	-0.037656903765690385	-0.07122507122507082	2.87084148727984	-0.09873417721519004	-0.10344827586206894	22.02.2016 12:08:29
7551	2.07827788649706	-0.033333333333333555	-0.07122507122507082	2.83561643835616	-0.10050251256281457	-0.10290237467018462	22.02.2016 12:18:10
7552	2.07827788649706	-0.033472803347281595	-0.07122507122507082	2.83561643835616	-0.09873417721519004	-0.09814323607426954	22.02.2016 12:28:10
7553	2.11350293542074	-0.02510460251045984	-0.06285714285714364	2.83561643835616	-0.093198992443324	-0.09762532981530377	22.02.2016 12:38:10
7554	2.11350293542074	-0.022964509394571193	-0.06285714285714364	2.83561643835616	-0.09595959595959556	-0.09234828496042145	22.02.2016 12:48:10
7555	2.11350293542074	-0.020920502092050083	-0.06285714285714364	2.83561643835616	-0.09090909090908951	-0.09234828496042145	22.02.2016 12:58:10
7556	2.11350293542074	-0.02286902286902202	-0.05982905982906	2.83561643835616	-0.093198992443324	-0.09234828496042145	22.02.2016 13:08:10
7557	2.11350293542074	-0.020920502092050083	-0.06285714285714364	2.83561643835616	-0.09090909090908951	-0.09234828496042145	22.02.2016 13:18:10
7558	2.11350293542074	-0.018711018711018094	-0.056818181818181386	2.83561643835616	-0.08270676691729294	-0.09234828496042145	22.02.2016 13:28:10
7559	2.11350293542074	-0.01467505241090229	-0.05142857142857134	2.90606653620352	-0.08080808080808119	-0.08510638297872378	22.02.2016 13:38:10
7560	2.11350293542074	-0.012552301255230427	-0.05142857142857134	2.90606653620352	-0.08080808080808119	-0.08222811671087657	22.02.2016 13:48:10
7561	2.11350293542074	-0.010438413361169081	-0.05142857142857134	2.90606653620352	-0.08080808080808119	-0.08222811671087657	22.02.2016 13:58:10
7562	2.11350293542074	-0.006289308176100825	-0.04871060171919713	2.90606653620352	-0.07614213197969488	-0.08222811671087657	22.02.2016 14:08:10
7563	2.11350293542074	-0.00836820083682069	-0.04571428571428455	2.90606653620352	-0.07070707070707045	-0.06878306878306877	22.02.2016 14:18:10
7564	2.11350293542074	-0.002096436058699482	-0.04022988505747175	2.90606653620352	-0.06329113924050583	-0.06878306878306877	22.02.2016 14:28:10
7565	2.11350293542074	0.0020876826722331936	-0.03428571428571508	2.90606653620352	-0.06297229219143391	-0.06878306878306877	22.02.2016 14:38:10
7566	2.11350293542074	0.004184100418409831	-0.03151862464183406	2.90606653620352	-0.05822784810126551	-0.06382978723404285	22.02.2016 14:48:10
7567	2.11350293542074	0.014553014553015373	-0.028571428571428237	2.90606653620352	-0.0555555555555561	-0.05820105820105891	22.02.2016 14:58:10
7568	2.11350293542074	0.016666666666666757	-0.02578796561604496	2.90606653620352	-0.050761421319796676	-0.055702917771883506	22.02.2016 15:08:10
7569	2.16634050880626	0.018789144050103835	-0.01714285714285614	2.90606653620352	-0.04785894206549154	-0.05013192612137114	22.02.2016 15:18:09
7570	2.16634050880626	0.02725366876310376	-0.014409221902015688	2.90606653620352	-0.04303797468354502	-0.05039787798408403	22.02.2016 15:28:10
7571	2.13111545988258	0.02725366876310376	-0.014326647564469821	2.83561643835616	-0.04303797468354502	-0.044854881266490204	22.02.2016 15:38:10
7572	2.13111545988258	0.03534303534303596	-0.005681818181817821	2.83561643835616	-0.024999999999999852	-0.036842105263157066	22.02.2016 15:48:10
7573	2.13111545988258	0.03950103950103887	1.4912515666765105e-15	2.83561643835616	-0.022556390977442976	-0.031746031746031175	22.02.2016 15:58:09
7574	2.13111545988258	0.04384133611691038	0.008595988538680722	2.83561643835616	-0.017632241813601627	-0.026595744680849465	22.02.2016 16:08:09
7575	2.13111545988258	0.05000000000000027	0.014326647564468345	2.83561643835616	-0.01253132832080188	-0.02387267904509212	22.02.2016 16:18:09
7576	2.13111545988258	0.05809128630705268	0.01714285714285614	2.83561643835616	-0.005025125628140444	-0.018666666666667574	22.02.2016 16:28:09
7577	2.13111545988258	0.06444906444906444	0.02578796561604656	2.83561643835616	-5.730545106903581e-17	-0.013404825737266661	22.02.2016 16:38:09
7578	2.0958904109589	0.06391752577319687	0.02840909090909076	2.83561643835616	0.0025062656641582828	-0.01063829787234121	22.02.2016 16:48:09
7579	2.1839530332681	0.07053941908713814	0.031339031339030245	2.83561643835616	0.0	-0.008000000000001582	22.02.2016 16:58:28
7580	2.1839530332681	0.06666666666666711	0.01714285714285614	2.83561643835616	-0.0348258706467653	-0.015873015873016327	22.02.2016 17:08:09
7581	2.1839530332681	0.06918238993710651	0.022988505747126593	2.83561643835616	-0.0299999999999995	-0.02127659574468097	22.02.2016 17:18:09
7582	2.1839530332681	0.0730688935281831	0.02578796561604656	2.83561643835616	-0.0348258706467653	-0.02127659574468097	22.02.2016 17:28:09
7583	2.1839530332681	0.08750000000000006	0.04571428571428591	2.83561643835616	-0.007481296758104926	-0.01063829787234121	22.02.2016 17:38:09
7584	2.1839530332681	0.06860706860706943	0.019943019943019495	2.90606653620352	-0.05822784810126572	-0.018867924528302906	22.02.2016 17:48:09
7585	2.1839530332681	0.07246376811594361	0.022727272727272832	2.99412915851272	-0.04785894206549154	0.0026666666666658664	22.02.2016 17:58:09
7586	2.1839530332681	0.0743801652892572	0.022727272727272832	2.99412915851272	-0.04785894206549154	0.005347593582887433	22.02.2016 18:08:09
7587	2.1839530332681	0.09128630705394083	0.04571428571428591	2.99412915851272	-0.007518796992481436	0.026455026455026256	22.02.2016 18:18:09
7588	2.1839530332681	0.09128630705394083	0.054131054131053166	2.99412915851272	-0.005025125628140444	0.03191489361702073	22.02.2016 18:28:09
7589	2.1839530332681	0.09958506224066448	0.05714285714285677	2.99412915851272	-5.701748397823673e-17	0.03466666666666667	22.02.2016 18:38:09
7590	2.1839530332681	0.09730848861283657	0.05714285714285677	2.99412915851272	0.0025062656641595942	0.03978779840848908	22.02.2016 18:48:09
7591	2.1839530332681	0.10187110187110289	0.06321839080459703	2.99412915851272	0.002518891687656559	0.04533333333333407	22.02.2016 18:58:09
7592	2.1839530332681	0.10559006211180201	0.06552706552706532	2.99412915851272	0.005025125628139082	0.04533333333333407	22.02.2016 19:08:09
7593	2.1839530332681	0.10373443983402537	0.06552706552706532	2.99412915851272	0.007518796992480081	0.04255319148936189	22.02.2016 19:18:09
7594	2.1839530332681	0.10373443983402537	0.06552706552706532	2.99412915851272	0.007518796992480081	0.04255319148936189	22.02.2016 19:28:09
7595	2.1839530332681	0.10373443983402537	0.06857142857142896	2.99412915851272	0.010050251256280786	0.04761904761904617	22.02.2016 19:38:09
7596	2.1839530332681	0.10788381742738595	0.07163323782235058	2.99412915851272	0.015151515151514269	0.053191489361701774	22.02.2016 19:48:09
7597	2.1839530332681	0.1060291060291058	0.07163323782235058	2.99412915851272	0.010050251256280786	0.053191489361701774	22.02.2016 19:58:09
7598	2.1839530332681	0.10788381742738595	0.07163323782235058	2.99412915851272	0.01259445843828704	0.053191489361701774	22.02.2016 20:08:09
