	dt	34-33	44-23	40-31	50-21	36-33	46-27
0	11.01.2016 0:00:15	1.91976516634051	2.1839530332681	-0.025069637883007565	-0.03504043126684641	-0.006160164271047327	-0.09677419354838844
1	11.01.2016 0:10:15	1.91976516634051	2.1839530332681	-0.027932960893854525	-0.037634408602151094	-0.010266940451744243	-0.09677419354838844
2	11.01.2016 0:20:15	1.91976516634051	2.1839530332681	-0.0304709141274241	-0.04278074866310184	-0.012295081967212379	-0.1039603960396043
3	11.01.2016 0:30:15	1.91976516634051	2.1839530332681	-0.03333333333333417	-0.04278074866310184	-0.012295081967212379	-0.1039603960396043
4	11.01.2016 0:40:15	1.91976516634051	2.1839530332681	-0.03333333333333417	-0.0455764075067032	-0.016326530612243956	-0.1061728395061724
5	11.01.2016 0:50:15	1.91976516634051	2.1839530332681	-0.03333333333333417	-0.05066666666666719	-0.016326530612243956	-0.10891089108910765
6	11.01.2016 1:00:15	1.91976516634051	2.1839530332681	-0.03867403314917044	-0.05319148936170184	-0.01832993890020312	-0.11330049261083705
7	11.01.2016 1:10:15	1.91976516634051	2.1839530332681	-0.04419889502762452	-0.05820105820105885	-0.024390243902437603	-0.11822660098522118
8	11.01.2016 1:20:15	1.91976516634051	2.1839530332681	-0.047091412742383064	-0.06382978723404287	-0.028571428571427977	-0.11822660098522118
9	11.01.2016 1:30:31	1.91976516634051	2.1839530332681	-0.04972375690607866	-0.0663129973474809	-0.028571428571427977	-0.12039312039312033
10	11.01.2016 1:40:14	1.91976516634051	2.1839530332681	-0.05524861878452998	-0.07161803713527913	-0.03252032520325223	-0.1225490196078435
11	11.01.2016 1:50:15	1.91976516634051	2.1839530332681	-0.0578512396694216	-0.07692307692307583	-0.03448275862069024	-0.12745098039215683
12	11.01.2016 2:00:15	1.91976516634051	2.1839530332681	-0.060439560439561064	-0.07978723404255122	-0.038539553752535836	-0.12958435207823893
13	11.01.2016 2:10:15	1.91976516634051	2.1839530332681	-0.06593406593406766	-0.08465608465608361	-0.04259634888438142	-0.13381995133819852
14	11.01.2016 2:20:15	1.91976516634051	2.1839530332681	-0.06593406593406766	-0.08994708994709007	-0.044715447154472135	-0.13936430317848408
