0	2.50097847358121
1	2.50097847358121
2	2.50097847358121
3	2.50097847358121
4	2.50097847358121
5	2.50097847358121
6	2.50097847358121
7	2.50097847358121
8	2.50097847358121
9	2.50097847358121
10	2.50097847358121
11	2.50097847358121
12	2.50097847358121
13	2.50097847358121
14	2.50097847358121
15	2.50097847358121
16	2.50097847358121
17	2.50097847358121
18	2.50097847358121
19	2.50097847358121
20	2.50097847358121
21	2.50097847358121
22	2.50097847358121
23	2.50097847358121
24	2.50097847358121
25	2.50097847358121
26	2.50097847358121
27	2.50097847358121
28	2.50097847358121
29	2.50097847358121
30	2.50097847358121
31	2.50097847358121
32	2.50097847358121
33	2.50097847358121
34	2.50097847358121
35	2.50097847358121
36	2.50097847358121
37	2.50097847358121
38	2.50097847358121
39	2.50097847358121
40	2.50097847358121
41	2.50097847358121
42	2.50097847358121
43	2.50097847358121
44	2.50097847358121
45	2.50097847358121
46	2.50097847358121
47	2.50097847358121
48	2.50097847358121
49	2.50097847358121
50	2.50097847358121
51	2.50097847358121
52	2.50097847358121
53	2.50097847358121
54	2.50097847358121
55	2.50097847358121
56	2.50097847358121
57	2.50097847358121
58	2.50097847358121
59	2.50097847358121
60	2.50097847358121
61	2.50097847358121
62	2.50097847358121
63	2.50097847358121
64	2.50097847358121
65	2.50097847358121
66	2.50097847358121
67	2.50097847358121
68	2.50097847358121
69	2.50097847358121
70	2.50097847358121
71	2.50097847358121
72	2.50097847358121
73	2.50097847358121
74	2.50097847358121
75	2.50097847358121
76	2.50097847358121
77	2.50097847358121
78	2.50097847358121
79	2.50097847358121
80	2.50097847358121
81	2.50097847358121
82	2.50097847358121
83	2.50097847358121
84	2.50097847358121
85	2.50097847358121
86	2.50097847358121
87	2.50097847358121
88	2.50097847358121
89	2.50097847358121
90	2.50097847358121
91	2.50097847358121
92	2.50097847358121
93	2.50097847358121
94	2.50097847358121
95	2.50097847358121
96	2.50097847358121
97	2.50097847358121
98	2.50097847358121
99	2.50097847358121
100	2.50097847358121
101	2.50097847358121
102	2.50097847358121
103	2.50097847358121
104	2.50097847358121
105	2.50097847358121
106	2.50097847358121
107	2.50097847358121
108	2.50097847358121
109	2.50097847358121
110	2.50097847358121
111	2.50097847358121
112	2.50097847358121
113	2.50097847358121
114	2.50097847358121
115	2.50097847358121
116	2.50097847358121
117	2.50097847358121
118	2.50097847358121
119	2.50097847358121
120	2.50097847358121
121	2.50097847358121
122	2.50097847358121
123	2.50097847358121
124	2.50097847358121
125	2.50097847358121
126	2.50097847358121
127	2.50097847358121
128	2.50097847358121
129	2.50097847358121
130	2.50097847358121
131	2.50097847358121
132	2.50097847358121
133	2.50097847358121
134	2.50097847358121
135	2.50097847358121
136	2.50097847358121
137	2.50097847358121
138	2.44814090019569
139	2.44814090019569
140	2.44814090019569
141	2.44814090019569
142	2.44814090019569
143	2.44814090019569
144	2.44814090019569
145	2.44814090019569
146	2.44814090019569
147	2.44814090019569
148	2.44814090019569
149	2.44814090019569
150	2.44814090019569
151	2.44814090019569
152	2.44814090019569
153	2.44814090019569
154	2.44814090019569
155	2.44814090019569
156	2.44814090019569
157	2.44814090019569
158	2.44814090019569
159	2.44814090019569
160	2.44814090019569
161	2.44814090019569
162	2.44814090019569
163	2.44814090019569
164	2.44814090019569
165	2.44814090019569
166	2.44814090019569
167	2.44814090019569
168	2.44814090019569
169	2.44814090019569
170	2.44814090019569
171	2.44814090019569
172	2.44814090019569
173	2.44814090019569
174	2.44814090019569
175	2.44814090019569
176	2.44814090019569
177	2.44814090019569
178	2.44814090019569
179	2.44814090019569
180	2.44814090019569
181	2.44814090019569
182	2.44814090019569
183	2.44814090019569
184	2.44814090019569
185	2.44814090019569
186	2.44814090019569
187	2.44814090019569
188	2.44814090019569
189	2.44814090019569
190	2.44814090019569
191	2.44814090019569
192	2.44814090019569
193	2.44814090019569
194	2.44814090019569
195	2.44814090019569
196	2.44814090019569
197	2.44814090019569
198	2.44814090019569
199	2.44814090019569
200	2.44814090019569
201	2.44814090019569
202	2.44814090019569
203	2.44814090019569
204	2.44814090019569
205	2.44814090019569
206	2.44814090019569
207	2.44814090019569
208	2.44814090019569
209	2.44814090019569
210	2.44814090019569
211	2.44814090019569
212	2.46575342465753
213	2.46575342465753
214	2.46575342465753
215	2.46575342465753
216	2.46575342465753
217	2.46575342465753
218	2.46575342465753
219	2.46575342465753
220	2.46575342465753
221	2.46575342465753
222	2.46575342465753
223	2.46575342465753
224	2.46575342465753
225	2.46575342465753
226	2.46575342465753
227	2.46575342465753
228	2.46575342465753
229	2.46575342465753
230	2.46575342465753
231	2.46575342465753
232	2.46575342465753
233	2.46575342465753
234	2.46575342465753
235	2.46575342465753
236	2.46575342465753
237	2.46575342465753
238	2.46575342465753
239	2.46575342465753
240	2.46575342465753
241	2.46575342465753
242	2.46575342465753
243	2.46575342465753
244	2.46575342465753
245	2.46575342465753
246	2.46575342465753
247	2.46575342465753
248	2.46575342465753
249	2.46575342465753
250	2.46575342465753
251	2.46575342465753
252	2.46575342465753
253	2.46575342465753
254	2.46575342465753
255	2.46575342465753
256	2.46575342465753
257	2.46575342465753
258	2.46575342465753
259	2.46575342465753
260	2.46575342465753
261	2.46575342465753
262	2.46575342465753
263	2.46575342465753
264	2.46575342465753
265	2.46575342465753
266	2.46575342465753
267	2.46575342465753
268	2.46575342465753
269	2.46575342465753
270	2.46575342465753
271	2.46575342465753
272	2.46575342465753
273	2.46575342465753
274	2.46575342465753
275	2.46575342465753
276	2.46575342465753
277	2.46575342465753
278	2.46575342465753
279	2.46575342465753
280	2.46575342465753
281	2.46575342465753
282	2.46575342465753
283	2.46575342465753
284	2.46575342465753
285	2.46575342465753
286	2.46575342465753
287	2.46575342465753
288	2.46575342465753
289	2.46575342465753
290	2.46575342465753
291	2.46575342465753
292	2.46575342465753
293	2.46575342465753
294	2.46575342465753
295	2.46575342465753
296	2.46575342465753
297	2.46575342465753
298	2.46575342465753
299	2.46575342465753
300	2.46575342465753
301	2.46575342465753
302	2.46575342465753
303	2.46575342465753
304	2.46575342465753
305	2.46575342465753
306	2.46575342465753
