                     Дата     Положение УСП                  Offset
0      21.01.2016 0:01:03  1.88454011741683     0.03821656050955514
1      21.01.2016 0:11:03  1.88454011741683     0.03821656050955514
2      21.01.2016 0:21:03  1.88454011741683     0.03821656050955514
3      21.01.2016 0:30:03  1.88454011741683     0.03821656050955514
4      21.01.2016 0:41:03  1.88454011741683      0.0351437699680515
5      21.01.2016 0:51:03  1.88454011741683     0.02857142857142764
6      21.01.2016 1:01:03  1.91976516634051      0.0351437699680515
7      21.01.2016 1:11:03  1.91976516634051    0.028753993610222742
8      21.01.2016 1:21:03  1.91976516634051    0.028753993610222742
9      21.01.2016 1:31:03  1.91976516634051    0.025477707006367874
10     21.01.2016 1:41:03  1.91976516634051     0.02564102564102574
11     21.01.2016 1:51:03  1.91976516634051    0.022364217252395617
12     21.01.2016 2:01:03  1.91976516634051     0.02564102564102574
13     21.01.2016 2:11:03  1.91976516634051     0.02564102564102574
14     21.01.2016 2:21:03  1.91976516634051    0.022508038585210118
15     21.01.2016 2:31:03  1.91976516634051     0.02564102564102574
16     21.01.2016 2:41:03  1.91976516634051     0.02564102564102574
17     21.01.2016 2:51:03  1.91976516634051    0.022364217252395617
18     21.01.2016 3:01:03  1.91976516634051    0.019108280254775876
19     21.01.2016 3:11:03  1.91976516634051    0.019108280254775876
20     21.01.2016 3:21:03  1.91976516634051    0.016077170418006267
21     21.01.2016 3:31:03  1.91976516634051    0.012820512820512013
22     21.01.2016 3:41:03  1.91976516634051    0.012820512820512013
23     21.01.2016 3:51:03  1.91976516634051    0.016077170418006267
24     21.01.2016 4:01:03  1.91976516634051    0.016077170418006267
25     21.01.2016 4:11:03  1.91976516634051    0.016077170418006267
26     21.01.2016 4:21:03  1.91976516634051    0.016077170418006267
27     21.01.2016 4:31:03  1.91976516634051    0.009708737864077907
28     21.01.2016 4:41:03  1.91976516634051    0.012903225806452406
29     21.01.2016 4:51:03  1.91976516634051    0.009584664536741528
30     21.01.2016 5:01:03  1.97260273972603    0.012820512820513781
31     21.01.2016 5:11:03  1.97260273972603    0.016077170418006267
32     21.01.2016 5:21:03  1.97260273972603    0.016077170418006267
33     21.01.2016 5:31:03  1.97260273972603    0.016077170418006267
34     21.01.2016 5:41:03  1.97260273972603    0.016077170418006267
35     21.01.2016 5:51:03  1.97260273972603    0.016077170418006267
36     21.01.2016 6:01:03  1.97260273972603    0.016077170418006267
37     21.01.2016 6:11:02  1.97260273972603    0.016077170418006267
38     21.01.2016 6:21:03  1.97260273972603    0.016077170418006267
39     21.01.2016 6:31:03  1.97260273972603    0.022364217252395614
40     21.01.2016 6:41:03  1.97260273972603    0.022508038585210118
41     21.01.2016 6:51:03  1.97260273972603     0.01935483870967791
42     21.01.2016 7:01:03  1.97260273972603    0.022508038585210118
43     21.01.2016 7:11:02  1.97260273972603    0.022653721682847395
44     21.01.2016 7:21:02  1.97260273972603     0.02564102564102574
45     21.01.2016 7:31:02  1.97260273972603     0.02564102564102574
46     21.01.2016 7:41:02  1.97260273972603    0.025806451612903347
47     21.01.2016 7:51:02  1.97260273972603    0.028938906752410683
48     21.01.2016 8:01:02  1.97260273972603    0.028938906752410683
49     21.01.2016 8:11:02  1.97260273972603    0.032258064516128795
50     21.01.2016 8:21:02  1.97260273972603     0.03536977491961291
51     21.01.2016 8:31:02  1.97260273972603     0.03536977491961291
52     21.01.2016 8:41:02  1.97260273972603     0.03536977491961291
53     21.01.2016 8:51:02  1.97260273972603     0.03536977491961291
54     21.01.2016 9:01:02  1.97260273972603      0.0415335463258786
55     21.01.2016 9:11:02  1.97260273972603      0.0415335463258786
56     21.01.2016 9:21:02  1.97260273972603      0.0415335463258786
57     21.01.2016 9:31:02  1.97260273972603      0.0415335463258786
58     21.01.2016 9:41:02  1.97260273972603      0.0415335463258786
59     21.01.2016 9:51:02  1.97260273972603     0.04792332268370567
60    21.01.2016 10:01:02  1.97260273972603     0.04792332268370567
61    21.01.2016 10:11:02  1.97260273972603     0.04792332268370567
62    21.01.2016 10:21:02  1.97260273972603     0.04792332268370567
63    21.01.2016 10:31:02  1.97260273972603     0.05095541401273906
64    21.01.2016 10:41:02  1.97260273972603     0.05396825396825326
65    21.01.2016 10:51:02  1.97260273972603     0.05732484076433117
66    21.01.2016 11:01:02  1.97260273972603     0.06070287539936165
67    21.01.2016 11:11:01  1.97260273972603     0.06070287539936165
68    21.01.2016 11:19:02  1.97260273972603     0.06070287539936165
69    21.01.2016 11:30:01  1.97260273972603     0.06410256410256364
70    21.01.2016 11:40:01  1.97260273972603     0.06410256410256364
71    21.01.2016 11:50:01  1.97260273972603     0.06709265175718862
72    21.01.2016 12:00:01  1.97260273972603     0.06709265175718862
73    21.01.2016 12:10:01  1.97260273972603     0.07006369426751516
74    21.01.2016 12:20:01  1.97260273972603     0.07006369426751516
75    21.01.2016 12:30:01  1.97260273972603     0.07395498392282927
76    21.01.2016 12:40:02  1.97260273972603     0.07395498392282927
77    21.01.2016 12:50:02  1.97260273972603     0.07692307692307572
78    21.01.2016 13:00:02  1.97260273972603     0.07741935483871004
79    21.01.2016 13:10:02  1.97260273972603     0.07741935483871004
80    21.01.2016 13:20:02  1.97260273972603     0.08038585209003163
81    21.01.2016 13:30:02  1.97260273972603      0.0868167202572354
82    21.01.2016 13:40:02  1.97260273972603     0.09032258064516084
83    21.01.2016 13:50:02  1.97260273972603     0.09032258064516084
84    21.01.2016 14:00:02  1.97260273972603     0.09032258064516084
85    21.01.2016 14:10:02  1.97260273972603     0.09446254071661428
