                     Дата     Положение УСП                   Offset
0      01.01.2016 0:00:12  1.99021526418787   1.7682824901302502e-15
1      01.01.2016 0:10:12  1.99021526418787      0.00977198697068433
2      01.01.2016 0:20:12  1.99021526418787     0.019480519480518346
3      01.01.2016 0:30:12  1.99021526418787     0.022801302931595616
4      01.01.2016 0:40:12  1.99021526418787     0.029315960912052942
5      01.01.2016 0:50:13  1.99021526418787      0.03921568627450758
6      01.01.2016 1:00:13  1.99021526418787     0.048859934853419815
7      01.01.2016 1:10:13  1.99021526418787     0.058823529411764504
8      01.01.2016 1:20:14  1.99021526418787      0.06840390879478685
9      01.01.2016 1:30:15  1.99021526418787      0.07189542483660058
10     01.01.2016 1:40:14  1.99021526418787      0.07843137254902019
11     01.01.2016 1:50:14  1.99021526418787      0.08794788273615697
12     01.01.2016 2:00:14  1.99021526418787      0.09803921568627372
13     01.01.2016 2:10:14  1.99021526418787      0.09803921568627372
14     01.01.2016 2:20:15  1.99021526418787      0.10749185667752552
15     01.01.2016 2:30:15  1.99021526418787      0.11475409836065646
16     01.01.2016 2:40:15  1.99021526418787      0.11764705882352919
17     01.01.2016 2:50:15  1.99021526418787      0.12703583061889273
18     01.01.2016 3:00:15  1.99021526418787      0.13268608414239616
19     01.01.2016 3:10:15  1.99021526418787       0.1363636363636365
20     01.01.2016 3:20:15  1.99021526418787       0.1428571428571429
21     01.01.2016 3:30:16  1.99021526418787      0.14657980456026137
22     01.01.2016 3:40:16  1.99021526418787       0.1558441558441584
23     01.01.2016 3:50:16  1.99021526418787       0.1558441558441584
24     01.01.2016 4:00:16  1.99021526418787        0.159609120521174
25     01.01.2016 4:10:16  1.99021526418787        0.166123778501628
26     01.01.2016 4:20:16  1.99021526418787      0.16883116883116733
27     01.01.2016 4:30:17  1.99021526418787      0.17532467532467513
28     01.01.2016 4:40:17  1.99021526418787      0.16883116883116733
29     01.01.2016 4:50:17  1.99021526418787      0.16504854368932004
30     01.01.2016 5:00:17  1.99021526418787      0.15483870967742028
31     01.01.2016 5:10:17  1.99021526418787      0.15210355987055052
32     01.01.2016 5:20:18  1.99021526418787      0.15210355987055052
33     01.01.2016 5:30:17  1.99021526418787      0.14657980456026276
34     01.01.2016 5:40:18  1.99021526418787      0.14657980456026276
35     01.01.2016 5:50:18  1.99021526418787      0.14657980456026276
36     01.01.2016 6:00:18  1.99021526418787      0.14285714285714426
37     01.01.2016 6:10:18  1.99021526418787      0.13915857605178064
38     01.01.2016 6:20:19  1.99021526418787      0.13915857605178064
39     01.01.2016 6:30:19  1.99021526418787      0.14379084967320424
40     01.01.2016 6:40:19  1.99021526418787      0.14657980456026276
41     01.01.2016 6:50:19  1.99021526418787      0.14657980456026276
42     01.01.2016 7:00:19  1.99021526418787      0.14657980456026276
43     01.01.2016 7:10:19  1.99021526418787       0.1363636363636365
44     01.01.2016 7:20:19  1.99021526418787      0.13355048859934815
45     01.01.2016 7:30:19  1.99021526418787       0.1344262295081965
46     01.01.2016 7:40:20  1.99021526418787      0.13071895424836502
47     01.01.2016 7:50:20  1.99021526418787      0.13071895424836502
48     01.01.2016 8:00:20  1.99021526418787      0.12418300653594688
